date,time,x,y,RSSI3,RSSI4,RSSI5,RSSI6,RSSI7,RSSI8,RSSI9,RSSI10,RSSI11,RSSI12,RSSI13,RSSI14,RSSI15,RSSI16,RSSI17,RSSI18
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-56.0,-64.0,-67.0,-70.0,-64.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-63.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-67.0,-77.0,-66.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-72.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-71.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-64.0,-70.0
7-01,14:11:47.146,6,0,-66.0,-77.0,-65.0,-64.0,-67.0,-63.0,-59.0,-70.0,-79.0,-73.0,-59.0,-64.0,-67.0,-70.0,-65.0,-70.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-64.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-68.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-69.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-64.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-65.0,-63.0,-59.0,-64.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
7-01,14:11:47.658,6,0,-66.0,-74.0,-65.0,-62.0,-63.0,-64.0,-59.0,-70.0,-67.0,-72.0,-59.0,-65.0,-81.0,-80.0,-65.0,-71.0
